"Date","Price","Open","High","Low","Change %"
"Apr 11, 1985","27.060","27.060","27.060","27.060","0.07%"
"Apr 10, 1985","27.040","27.040","27.040","27.040","0.00%"
"Apr 09, 1985","27.040","27.040","27.040","27.040","0.00%"
"Apr 08, 1985","27.040","27.040","27.040","27.040","0.07%"
"Apr 03, 1985","27.020","27.020","27.020","27.020","0.00%"
"Apr 02, 1985","27.020","27.020","27.020","27.020","0.19%"
"Apr 01, 1985","26.970","26.970","26.970","26.970","0.04%"
"Mar 29, 1985","26.960","26.960","26.960","26.960","0.19%"
"Mar 28, 1985","26.910","26.910","26.910","26.910","0.00%"
"Mar 27, 1985","26.910","26.910","26.910","26.910","0.00%"
"Mar 26, 1985","26.910","26.910","26.910","26.910","0.00%"
"Mar 25, 1985","26.910","26.910","26.910","26.910","0.19%"
"Mar 22, 1985","26.860","26.860","26.860","26.860","0.00%"
"Mar 21, 1985","26.860","26.860","26.860","26.860","0.00%"
"Mar 20, 1985","26.860","26.860","26.860","26.860","-0.07%"
"Mar 19, 1985","26.880","26.880","26.880","26.880","0.00%"
"Mar 18, 1985","26.880","26.880","26.880","26.880","0.07%"
"Mar 15, 1985","26.860","26.860","26.860","26.860","0.11%"
"Mar 14, 1985","26.830","26.830","26.830","26.830","0.00%"
"Mar 13, 1985","26.830","26.830","26.830","26.830","0.19%"
"Mar 12, 1985","26.780","26.780","26.780","26.780","0.00%"
"Mar 11, 1985","26.780","26.780","26.780","26.780","0.00%"
"Mar 08, 1985","26.780","26.780","26.780","26.780","0.00%"
"Mar 07, 1985","26.780","26.780","26.780","26.780","0.19%"
"Mar 06, 1985","26.730","26.730","26.730","26.730","0.00%"
"Mar 05, 1985","26.730","26.730","26.730","26.730","0.00%"
"Mar 04, 1985","26.730","26.730","26.730","26.730","0.00%"
"Mar 01, 1985","26.730","26.730","26.730","26.730","0.15%"
"Feb 28, 1985","26.690","26.690","26.690","26.690","0.07%"
"Feb 27, 1985","26.670","26.670","26.670","26.670","0.00%"
"Feb 26, 1985","26.670","26.670","26.670","26.670","0.15%"
"Feb 25, 1985","26.630","26.630","26.630","26.630","0.00%"
"Feb 22, 1985","26.630","26.630","26.630","26.630","0.00%"
"Feb 21, 1985","26.630","26.630","26.630","26.630","0.00%"
"Feb 20, 1985","26.630","26.630","26.630","26.630","0.00%"
"Feb 19, 1985","26.630","26.630","26.630","26.630","0.15%"
"Feb 15, 1985","26.590","26.590","26.590","26.590","0.00%"
"Feb 14, 1985","26.590","26.590","26.590","26.590","0.00%"
"Feb 13, 1985","26.590","26.590","26.590","26.590","0.00%"
"Feb 11, 1985","26.590","26.590","26.590","26.590","0.15%"
"Feb 08, 1985","26.550","26.550","26.550","26.550","0.00%"
"Feb 07, 1985","26.550","26.550","26.550","26.550","0.00%"
"Feb 06, 1985","26.550","26.550","26.550","26.550","0.00%"
"Feb 05, 1985","26.550","26.550","26.550","26.550","0.00%"
"Feb 04, 1985","26.550","26.550","26.550","26.550","0.00%"
"Feb 01, 1985","26.550","26.550","26.550","26.550","0.19%"
"Jan 31, 1985","26.500","26.500","26.500","26.500","0.00%"
"Jan 30, 1985","26.500","26.500","26.500","26.500","0.00%"
"Jan 29, 1985","26.500","26.500","26.500","26.500","0.00%"
"Jan 28, 1985","26.500","26.500","26.500","26.500","0.15%"
"Jan 25, 1985","26.460","26.460","26.460","26.460","0.08%"
"Jan 24, 1985","26.440","26.440","26.440","26.440","0.11%"
"Jan 23, 1985","26.410","26.410","26.410","26.410","0.00%"
"Jan 22, 1985","26.410","26.410","26.410","26.410","0.15%"
"Jan 18, 1985","26.370","26.370","26.370","26.370","0.00%"
"Jan 17, 1985","26.370","26.370","26.370","26.370","0.00%"
"Jan 16, 1985","26.370","26.370","26.370","26.370","0.00%"
"Jan 15, 1985","26.370","26.370","26.370","26.370","0.00%"
"Jan 11, 1985","26.370","26.370","26.370","26.370","0.15%"
"Jan 10, 1985","26.330","26.330","26.330","26.330","-0.04%"
"Jan 09, 1985","26.340","26.340","26.340","26.340","0.04%"
"Jan 08, 1985","26.330","26.330","26.330","26.330","0.00%"
"Jan 07, 1985","26.330","26.330","26.330","26.330","0.00%"
"Jan 04, 1985","26.330","26.330","26.330","26.330","0.15%"
"Jan 03, 1985","26.290","26.290","26.290","26.290","0.00%"
"Jan 02, 1985","26.290","26.290","26.290","26.290","0.00%"
"Dec 28, 1984","26.290","26.290","26.290","26.290","0.00%"
"Dec 27, 1984","26.290","26.290","26.290","26.290","0.11%"
"Dec 26, 1984","26.260","26.260","26.260","26.260","0.00%"
"Dec 24, 1984","26.260","26.260","26.260","26.260","0.00%"
"Dec 21, 1984","26.260","26.260","26.260","26.260","0.15%"
"Dec 20, 1984","26.220","26.220","26.220","26.220","0.11%"
"Dec 19, 1984","26.190","26.190","26.190","26.190","-0.08%"
"Dec 18, 1984","26.210","26.210","26.210","26.210","0.00%"
"Dec 17, 1984","26.210","26.210","26.210","26.210","0.00%"
"Dec 14, 1984","26.210","26.210","26.210","26.210","0.11%"
"Dec 12, 1984","26.180","26.180","26.180","26.180","0.00%"
"Dec 11, 1984","26.180","26.180","26.180","26.180","0.00%"
"Dec 10, 1984","26.180","26.180","26.180","26.180","0.08%"
"Dec 07, 1984","26.160","26.160","26.160","26.160","0.00%"
"Dec 05, 1984","26.160","26.160","26.160","26.160","-0.08%"
"Dec 04, 1984","26.180","26.180","26.180","26.180","0.00%"
"Dec 03, 1984","26.180","26.180","26.180","26.180","0.11%"
"Nov 30, 1984","26.150","26.150","26.150","26.150","0.00%"
"Nov 29, 1984","26.150","26.150","26.150","26.150","0.00%"
"Nov 28, 1984","26.150","26.150","26.150","26.150","0.04%"
"Nov 27, 1984","26.140","26.140","26.140","26.140","0.00%"
"Nov 26, 1984","26.140","26.140","26.140","26.140","0.11%"
"Nov 21, 1984","26.110","26.110","26.110","26.110","0.08%"
"Nov 20, 1984","26.090","26.090","26.090","26.090","0.04%"
"Nov 19, 1984","26.080","26.080","26.080","26.080","0.08%"
"Nov 16, 1984","26.060","26.060","26.060","26.060","0.00%"
"Nov 15, 1984","26.060","26.060","26.060","26.060","0.00%"
"Nov 14, 1984","26.060","26.060","26.060","26.060","0.12%"
"Nov 13, 1984","26.030","26.030","26.030","26.030","0.08%"
"Nov 09, 1984","26.010","26.010","26.010","26.010","-0.04%"
"Nov 08, 1984","26.020","26.020","26.020","26.020","0.00%"
"Nov 07, 1984","26.020","26.020","26.020","26.020","-0.04%"
"Nov 05, 1984","26.030","26.030","26.030","26.030","0.00%"
"Nov 02, 1984","26.030","26.030","26.030","26.030","0.12%"
"Nov 01, 1984","26.000","26.000","26.000","26.000","0.00%"
"Oct 31, 1984","26.000","26.000","26.000","26.000","-0.12%"
"Oct 30, 1984","26.030","26.030","26.030","26.030","0.19%"
"Oct 29, 1984","25.980","25.980","25.980","25.980","0.08%"
"Oct 26, 1984","25.960","25.960","25.960","25.960","0.08%"
"Oct 25, 1984","25.940","25.940","25.940","25.940","0.00%"
"Oct 24, 1984","25.940","25.940","25.940","25.940","-0.12%"
"Oct 23, 1984","25.970","25.970","25.970","25.970","0.00%"
"Oct 22, 1984","25.970","25.970","25.970","25.970","0.00%"
"Oct 19, 1984","25.970","25.970","25.970","25.970","0.00%"
"Oct 18, 1984","25.970","25.970","25.970","25.970","0.00%"
"Oct 17, 1984","25.970","25.970","25.970","25.970","0.00%"
"Oct 16, 1984","25.970","25.970","25.970","25.970","0.27%"
"Oct 15, 1984","25.900","25.900","25.900","25.900","0.12%"
"Oct 12, 1984","25.870","25.870","25.870","25.870","0.00%"
"Oct 11, 1984","25.870","25.870","25.870","25.870","0.04%"
"Oct 10, 1984","25.860","25.860","25.860","25.860","0.19%"
"Oct 09, 1984","25.810","25.810","25.810","25.810","0.12%"
"Oct 05, 1984","25.780","25.780","25.780","25.780","0.00%"
"Oct 04, 1984","25.780","25.780","25.780","25.780","0.12%"
"Oct 03, 1984","25.750","25.750","25.750","25.750","-0.12%"
"Oct 02, 1984","25.780","25.780","25.780","25.780","-0.12%"
"Oct 01, 1984","25.810","25.810","25.810","25.810","0.12%"
"Sep 28, 1984","25.780","25.780","25.780","25.780","0.00%"
"Sep 27, 1984","25.780","25.780","25.780","25.780","-0.08%"
"Sep 26, 1984","25.800","25.800","25.800","25.800","0.23%"
"Sep 25, 1984","25.740","25.740","25.740","25.740","0.00%"
"Sep 24, 1984","25.740","25.740","25.740","25.740","-0.12%"
"Sep 21, 1984","25.770","25.770","25.770","25.770","0.23%"
"Sep 20, 1984","25.710","25.710","25.710","25.710","0.00%"
"Sep 19, 1984","25.710","25.710","25.710","25.710","0.00%"
"Sep 18, 1984","25.710","25.710","25.710","25.710","0.39%"
"Sep 17, 1984","25.610","25.610","25.610","25.610","0.23%"
"Sep 14, 1984","25.550","25.550","25.550","25.550","-0.04%"
"Sep 13, 1984","25.560","25.560","25.560","25.560","0.24%"
"Sep 12, 1984","25.500","25.500","25.500","25.500","0.20%"
"Sep 11, 1984","25.450","25.450","25.450","25.450","0.00%"
"Sep 10, 1984","25.450","25.450","25.450","25.450","0.16%"
"Sep 07, 1984","25.410","25.410","25.410","25.410","0.00%"
"Sep 06, 1984","25.410","25.410","25.410","25.410","0.00%"
"Sep 05, 1984","25.410","25.410","25.410","25.410","0.12%"
"Sep 04, 1984","25.380","25.380","25.380","25.380","0.16%"
"Aug 31, 1984","25.340","25.340","25.340","25.340","0.00%"
"Aug 30, 1984","25.340","25.340","25.340","25.340","-0.08%"
"Aug 29, 1984","25.360","25.360","25.360","25.360","0.12%"
"Aug 28, 1984","25.330","25.330","25.330","25.330","0.00%"
"Aug 27, 1984","25.330","25.330","25.330","25.330","0.12%"
"Aug 24, 1984","25.300","25.300","25.300","25.300","0.00%"
"Aug 23, 1984","25.300","25.300","25.300","25.300","-0.04%"
"Aug 22, 1984","25.310","25.310","25.310","25.310","0.12%"
"Aug 21, 1984","25.280","25.280","25.280","25.280","0.00%"
"Aug 20, 1984","25.280","25.280","25.280","25.280","0.00%"
"Aug 17, 1984","25.280","25.280","25.280","25.280","0.00%"
"Aug 16, 1984","25.280","25.280","25.280","25.280","-0.04%"
"Aug 15, 1984","25.290","25.290","25.290","25.290","0.00%"
"Aug 14, 1984","25.290","25.290","25.290","25.290","0.00%"
"Aug 13, 1984","25.290","25.290","25.290","25.290","0.12%"
"Aug 10, 1984","25.260","25.260","25.260","25.260","0.08%"
"Aug 09, 1984","25.240","25.240","25.240","25.240","-0.04%"
"Aug 08, 1984","25.250","25.250","25.250","25.250","0.04%"
"Aug 07, 1984","25.240","25.240","25.240","25.240","-0.04%"
"Aug 06, 1984","25.250","25.250","25.250","25.250","0.04%"
"Aug 03, 1984","25.240","25.240","25.240","25.240","0.00%"
"Aug 02, 1984","25.240","25.240","25.240","25.240","0.00%"
"Aug 01, 1984","25.240","25.240","25.240","25.240","0.00%"
"Jul 31, 1984","25.240","25.240","25.240","25.240","0.00%"
"Jul 30, 1984","25.240","25.240","25.240","25.240","0.00%"
"Jul 27, 1984","25.240","25.240","25.240","25.240","0.00%"
"Jul 26, 1984","25.240","25.240","25.240","25.240","0.00%"
"Jul 25, 1984","25.240","25.240","25.240","25.240","0.00%"
"Jul 24, 1984","25.240","25.240","25.240","25.240","0.00%"
"Jul 23, 1984","25.240","25.240","25.240","25.240","0.00%"
"Jul 20, 1984","25.240","25.240","25.240","25.240","0.00%"
"Jul 19, 1984","25.240","25.240","25.240","25.240","0.00%"
"Jul 18, 1984","25.240","25.240","25.240","25.240","0.00%"
"Jul 17, 1984","25.240","25.240","25.240","25.240","0.00%"
"Jul 16, 1984","25.240","25.240","25.240","25.240","0.08%"
"Jul 13, 1984","25.220","25.220","25.220","25.220","0.08%"
"Jul 12, 1984","25.200","25.200","25.200","25.200","0.00%"
"Jul 11, 1984","25.200","25.200","25.200","25.200","0.00%"
"Jul 10, 1984","25.200","25.200","25.200","25.200","0.00%"
"Jul 09, 1984","25.200","25.200","25.200","25.200","0.00%"
"Jul 06, 1984","25.200","25.200","25.200","25.200","0.00%"
"Jul 05, 1984","25.200","25.200","25.200","25.200","0.00%"
"Jul 03, 1984","25.200","25.200","25.200","25.200","0.08%"
"Jul 02, 1984","25.180","25.180","25.180","25.180","0.00%"
"Jun 29, 1984","25.180","25.180","25.180","25.180","0.00%"
"Jun 28, 1984","25.180","25.180","25.180","25.180","0.00%"
"Jun 27, 1984","25.180","25.180","25.180","25.180","0.00%"
"Jun 26, 1984","25.180","25.180","25.180","25.180","0.00%"
"Jun 25, 1984","25.180","25.180","25.180","25.180","0.00%"
"Jun 22, 1984","25.180","25.180","25.180","25.180","0.00%"
"Jun 21, 1984","25.180","25.180","25.180","25.180","0.00%"
"Jun 20, 1984","25.180","25.180","25.180","25.180","0.00%"
"Jun 19, 1984","25.180","25.180","25.180","25.180","0.00%"
"Jun 18, 1984","25.180","25.180","25.180","25.180","0.00%"
"Jun 15, 1984","25.180","25.180","25.180","25.180","0.00%"
"Jun 14, 1984","25.180","25.180","25.180","25.180","0.00%"
"Jun 13, 1984","25.180","25.180","25.180","25.180","0.00%"
"Jun 12, 1984","25.180","25.180","25.180","25.180","0.00%"
"Jun 11, 1984","25.180","25.180","25.180","25.180","0.00%"
"Jun 08, 1984","25.180","25.180","25.180","25.180","0.00%"
"Jun 07, 1984","25.180","25.180","25.180","25.180","0.08%"
"Jun 06, 1984","25.160","25.160","25.160","25.160","0.00%"
"Jun 05, 1984","25.160","25.160","25.160","25.160","0.00%"
"Jun 04, 1984","25.160","25.160","25.160","25.160","0.00%"
"Jun 01, 1984","25.160","25.160","25.160","25.160","0.00%"
"May 31, 1984","25.160","25.160","25.160","25.160","0.00%"
"May 30, 1984","25.160","25.160","25.160","25.160","0.00%"
"May 29, 1984","25.160","25.160","25.160","25.160","0.00%"
"May 25, 1984","25.160","25.160","25.160","25.160","0.00%"
"May 24, 1984","25.160","25.160","25.160","25.160","0.00%"
"May 23, 1984","25.160","25.160","25.160","25.160","0.08%"
"May 22, 1984","25.140","25.140","25.140","25.140","0.00%"
"May 21, 1984","25.140","25.140","25.140","25.140","-0.12%"
"May 18, 1984","25.170","25.170","25.170","25.170","0.00%"
"May 17, 1984","25.170","25.170","25.170","25.170","0.00%"
"May 16, 1984","25.170","25.170","25.170","25.170","0.00%"
"May 15, 1984","25.170","25.170","25.170","25.170","0.00%"
"May 14, 1984","25.170","25.170","25.170","25.170","0.00%"
"May 11, 1984","25.170","25.170","25.170","25.170","0.00%"
"May 10, 1984","25.170","25.170","25.170","25.170","0.00%"
"May 09, 1984","25.170","25.170","25.170","25.170","0.00%"
"May 08, 1984","25.170","25.170","25.170","25.170","0.00%"
"May 07, 1984","25.170","25.170","25.170","25.170","0.08%"
"May 04, 1984","25.150","25.150","25.150","25.150","-0.04%"
"May 03, 1984","25.160","25.160","25.160","25.160","0.04%"
"May 02, 1984","25.150","25.150","25.150","25.150","0.00%"
"May 01, 1984","25.150","25.150","25.150","25.150","0.00%"
"Apr 30, 1984","25.150","25.150","25.150","25.150","-0.04%"
"Apr 27, 1984","25.160","25.160","25.160","25.160","0.12%"
"Apr 26, 1984","25.130","25.130","25.130","25.130","0.00%"
"Apr 25, 1984","25.130","25.130","25.130","25.130","0.00%"
"Apr 24, 1984","25.130","25.130","25.130","25.130","0.00%"
"Apr 23, 1984","25.130","25.130","25.130","25.130","0.00%"
"Apr 20, 1984","25.130","25.130","25.130","25.130","0.00%"
"Apr 19, 1984","25.130","25.130","25.130","25.130","0.00%"
"Apr 18, 1984","25.130","25.130","25.130","25.130","0.00%"
"Apr 17, 1984","25.130","25.130","25.130","25.130","0.00%"
"Apr 16, 1984","25.130","25.130","25.130","25.130","0.00%"
"Apr 13, 1984","25.130","25.130","25.130","25.130","0.00%"
"Apr 12, 1984","25.130","25.130","25.130","25.130","0.00%"
"Apr 11, 1984","25.130","25.130","25.130","25.130","0.00%"
"Apr 10, 1984","25.130","25.130","25.130","25.130","0.00%"
"Apr 09, 1984","25.130","25.130","25.130","25.130","0.00%"
"Apr 06, 1984","25.130","25.130","25.130","25.130","0.00%"
"Apr 05, 1984","25.130","25.130","25.130","25.130","-0.04%"
"Apr 04, 1984","25.140","25.140","25.140","25.140","0.04%"
"Apr 03, 1984","25.130","25.130","25.130","25.130","-0.04%"
"Apr 02, 1984","25.140","25.140","25.140","25.140","0.04%"
"Mar 30, 1984","25.130","25.130","25.130","25.130","-0.16%"
"Mar 29, 1984","25.170","25.170","25.170","25.170","0.00%"
"Mar 28, 1984","25.170","25.170","25.170","25.170","0.00%"
"Mar 27, 1984","25.170","25.170","25.170","25.170","0.00%"
"Mar 26, 1984","25.170","25.170","25.170","25.170","0.00%"
"Mar 23, 1984","25.170","25.170","25.170","25.170","0.00%"
"Mar 22, 1984","25.170","25.170","25.170","25.170","0.00%"
"Mar 21, 1984","25.170","25.170","25.170","25.170","0.00%"
"Mar 20, 1984","25.170","25.170","25.170","25.170","0.00%"
"Mar 19, 1984","25.170","25.170","25.170","25.170","0.00%"
"Mar 16, 1984","25.170","25.170","25.170","25.170","0.00%"
"Mar 15, 1984","25.170","25.170","25.170","25.170","0.00%"
"Mar 14, 1984","25.170","25.170","25.170","25.170","-0.04%"
"Mar 13, 1984","25.180","25.180","25.180","25.180","0.00%"
"Mar 12, 1984","25.180","25.180","25.180","25.180","0.08%"
"Mar 09, 1984","25.160","25.160","25.160","25.160","-0.12%"
"Mar 08, 1984","25.190","25.190","25.190","25.190","0.00%"
"Mar 07, 1984","25.190","25.190","25.190","25.190","0.00%"
"Mar 06, 1984","25.190","25.190","25.190","25.190","0.00%"
"Mar 05, 1984","25.190","25.190","25.190","25.190","-0.20%"
"Mar 02, 1984","25.240","25.240","25.240","25.240","0.12%"
"Mar 01, 1984","25.210","25.210","25.210","25.210","0.04%"
"Feb 29, 1984","25.200","25.200","25.200","25.200","-0.16%"
"Feb 28, 1984","25.240","25.240","25.240","25.240","0.00%"
"Feb 27, 1984","25.240","25.240","25.240","25.240","0.00%"
"Feb 24, 1984","25.240","25.240","25.240","25.240","-0.20%"
"Feb 23, 1984","25.290","25.290","25.290","25.290","0.04%"
"Feb 22, 1984","25.280","25.280","25.280","25.280","-0.04%"
"Feb 21, 1984","25.290","25.290","25.290","25.290","0.00%"
"Feb 17, 1984","25.290","25.290","25.290","25.290","0.00%"
"Feb 16, 1984","25.290","25.290","25.290","25.290","0.00%"
"Feb 15, 1984","25.290","25.290","25.290","25.290","0.00%"
"Feb 14, 1984","25.290","25.290","25.290","25.290","0.00%"
"Feb 10, 1984","25.290","25.290","25.290","25.290","0.08%"
"Feb 09, 1984","25.270","25.270","25.270","25.270","0.00%"
"Feb 08, 1984","25.270","25.270","25.270","25.270","0.00%"
"Feb 07, 1984","25.270","25.270","25.270","25.270","0.00%"
"Feb 06, 1984","25.270","25.270","25.270","25.270","0.00%"
"Feb 03, 1984","25.270","25.270","25.270","25.270","-0.04%"
"Feb 02, 1984","25.280","25.280","25.280","25.280","0.00%"
"Feb 01, 1984","25.280","25.280","25.280","25.280","0.00%"
"Jan 31, 1984","25.280","25.280","25.280","25.280","0.00%"
"Jan 30, 1984","25.280","25.280","25.280","25.280","0.00%"
"Jan 27, 1984","25.280","25.280","25.280","25.280","0.32%"
"Jan 26, 1984","25.200","25.200","25.200","25.200","0.00%"
"Jan 25, 1984","25.200","25.200","25.200","25.200","0.00%"
"Jan 24, 1984","25.200","25.200","25.200","25.200","0.00%"
"Jan 23, 1984","25.200","25.200","25.200","25.200","0.00%"
"Jan 20, 1984","25.200","25.200","25.200","25.200","0.00%"
"Jan 19, 1984","25.200","25.200","25.200","25.200","0.00%"
"Jan 18, 1984","25.200","25.200","25.200","25.200","0.00%"
"Jan 17, 1984","25.200","25.200","25.200","25.200","0.00%"
"Jan 16, 1984","25.200","25.200","25.200","25.200","0.00%"
"Jan 13, 1984","25.200","25.200","25.200","25.200","0.08%"
"Jan 12, 1984","25.180","25.180","25.180","25.180","0.00%"
"Jan 11, 1984","25.180","25.180","25.180","25.180","0.00%"
"Jan 10, 1984","25.180","25.180","25.180","25.180","0.00%"
"Jan 09, 1984","25.180","25.180","25.180","25.180","0.00%"
"Jan 06, 1984","25.180","25.180","25.180","25.180","0.64%"
"Jan 05, 1984","25.020","25.020","25.020","25.020","0.00%"
"Jan 04, 1984","25.020","25.020","25.020","25.020","0.00%"
"Jan 03, 1984","25.020","25.020","25.020","25.020","0.00%"
"Dec 30, 1983","25.020","25.020","25.020","25.020","0.00%"
"Dec 29, 1983","25.020","25.020","25.020","25.020","0.00%"
"Dec 28, 1983","25.020","25.020","25.020","25.020","0.00%"
"Dec 27, 1983","25.020","25.020","25.020","25.020","0.00%"
"Dec 23, 1983","25.020","25.020","25.020","25.020","0.93%"
"Dec 22, 1983","24.790","24.790","24.790","24.790","0.00%"
"Dec 21, 1983","24.790","24.790","24.790","24.790","0.00%"
"Dec 20, 1983","24.790","24.790","24.790","24.790","0.00%"
"Dec 19, 1983","24.790","24.790","24.790","24.790","0.00%"
"Dec 16, 1983","24.790","24.790","24.790","24.790","0.00%"
"Dec 15, 1983","24.790","24.790","24.790","24.790","0.00%"
"Dec 14, 1983","24.790","24.790","24.790","24.790","0.00%"
"Dec 13, 1983","24.790","24.790","24.790","24.790","0.00%"
"Dec 12, 1983","24.790","24.790","24.790","24.790","0.00%"
"Dec 09, 1983","24.790","24.790","24.790","24.790","0.41%"
"Dec 08, 1983","24.690","24.690","24.690","24.690","0.00%"
"Dec 07, 1983","24.690","24.690","24.690","24.690","0.00%"
"Dec 06, 1983","24.690","24.690","24.690","24.690","0.00%"
"Dec 05, 1983","24.690","24.690","24.690","24.690","4.22%"
"Dec 02, 1983","23.690","23.690","23.690","23.690","-3.93%"
"Dec 01, 1983","24.660","24.660","24.660","24.660","0.00%"
"Nov 30, 1983","24.660","24.660","24.660","24.660","0.00%"
"Nov 29, 1983","24.660","24.660","24.660","24.660","0.00%"
"Nov 28, 1983","24.660","24.660","24.660","24.660","0.00%"
"Nov 25, 1983","24.660","24.660","24.660","24.660","0.00%"
"Nov 23, 1983","24.660","24.660","24.660","24.660","0.00%"
"Nov 22, 1983","24.660","24.660","24.660","24.660","0.00%"
"Nov 21, 1983","24.660","24.660","24.660","24.660","0.45%"
"Nov 18, 1983","24.550","24.550","24.550","24.550","0.00%"
"Nov 17, 1983","24.550","24.550","24.550","24.550","0.00%"
"Nov 16, 1983","24.550","24.550","24.550","24.550","0.00%"
"Nov 15, 1983","24.550","24.550","24.550","24.550","0.00%"
"Nov 14, 1983","24.550","24.550","24.550","24.550","0.00%"
"Nov 10, 1983","24.550","24.550","24.550","24.550","0.20%"
"Nov 09, 1983","24.500","24.500","24.500","24.500","0.00%"
"Nov 07, 1983","24.500","24.500","24.500","24.500","0.00%"
"Nov 04, 1983","24.500","24.500","24.500","24.500","0.08%"
"Nov 03, 1983","24.480","24.480","24.480","24.480","0.00%"
"Nov 02, 1983","24.480","24.480","24.480","24.480","0.00%"
"Nov 01, 1983","24.480","24.480","24.480","24.480","0.00%"
"Oct 31, 1983","24.480","24.480","24.480","24.480","0.00%"
"Oct 28, 1983","24.480","24.480","24.480","24.480","0.27%"
"Oct 27, 1983","24.413","24.413","24.413","24.413","0.00%"
"Oct 26, 1983","24.413","24.413","24.413","24.413","0.00%"
"Oct 25, 1983","24.413","24.413","24.413","24.413","0.00%"
"Oct 24, 1983","24.413","24.413","24.413","24.413","0.00%"
"Oct 21, 1983","24.413","24.413","24.413","24.413","0.03%"
"Oct 20, 1983","24.405","24.405","24.405","24.405","0.00%"
"Oct 19, 1983","24.405","24.405","24.405","24.405","0.00%"
"Oct 18, 1983","24.405","24.405","24.405","24.405","0.00%"
"Oct 17, 1983","24.405","24.405","24.405","24.405","0.00%"
"Oct 14, 1983","24.405","24.405","24.405","24.405","0.06%"
"Oct 13, 1983","24.390","24.390","24.390","24.390","0.00%"
"Oct 12, 1983","24.390","24.390","24.390","24.390","0.00%"
"Oct 11, 1983","24.390","24.390","24.390","24.390","0.00%"
"Oct 07, 1983","24.390","24.390","24.390","24.390","-0.04%"
"Oct 06, 1983","24.400","24.400","24.400","24.400","0.00%"
"Oct 05, 1983","24.400","24.400","24.400","24.400","0.00%"
"Oct 04, 1983","24.400","24.400","24.400","24.400","0.00%"
"Oct 03, 1983","24.400","24.400","24.400","24.400","0.00%"
"Sep 30, 1983","24.400","24.400","24.400","24.400","-0.12%"
"Sep 29, 1983","24.430","24.430","24.430","24.430","0.00%"
"Sep 28, 1983","24.430","24.430","24.430","24.430","0.00%"
"Sep 27, 1983","24.430","24.430","24.430","24.430","0.00%"
"Sep 26, 1983","24.430","24.430","24.430","24.430","0.00%"
"Sep 23, 1983","24.430","24.430","24.430","24.430","0.04%"
"Sep 22, 1983","24.420","24.420","24.420","24.420","0.00%"
"Sep 21, 1983","24.420","24.420","24.420","24.420","0.00%"
"Sep 20, 1983","24.420","24.420","24.420","24.420","0.00%"
"Sep 19, 1983","24.420","24.420","24.420","24.420","0.00%"
"Sep 16, 1983","24.420","24.420","24.420","24.420","0.21%"
"Sep 15, 1983","24.370","24.370","24.370","24.370","0.00%"
"Sep 14, 1983","24.370","24.370","24.370","24.370","0.00%"
"Sep 13, 1983","24.370","24.370","24.370","24.370","0.00%"
"Sep 12, 1983","24.370","24.370","24.370","24.370","0.00%"
"Sep 09, 1983","24.370","24.370","24.370","24.370","0.00%"
"Sep 08, 1983","24.370","24.370","24.370","24.370","0.00%"
"Sep 07, 1983","24.370","24.370","24.370","24.370","0.00%"
"Sep 06, 1983","24.370","24.370","24.370","24.370","0.00%"
"Sep 02, 1983","24.370","24.370","24.370","24.370","0.04%"
"Sep 01, 1983","24.360","24.360","24.360","24.360","0.00%"
"Aug 31, 1983","24.360","24.360","24.360","24.360","0.00%"
"Aug 30, 1983","24.360","24.360","24.360","24.360","0.00%"
"Aug 29, 1983","24.360","24.360","24.360","24.360","0.00%"
"Aug 26, 1983","24.360","24.360","24.360","24.360","0.37%"
"Aug 25, 1983","24.270","24.270","24.270","24.270","0.00%"
"Aug 24, 1983","24.270","24.270","24.270","24.270","0.00%"
"Aug 23, 1983","24.270","24.270","24.270","24.270","0.00%"
"Aug 22, 1983","24.270","24.270","24.270","24.270","0.00%"
"Aug 19, 1983","24.270","24.270","24.270","24.270","0.04%"
"Aug 18, 1983","24.260","24.260","24.260","24.260","0.00%"
"Aug 17, 1983","24.260","24.260","24.260","24.260","0.00%"
"Aug 16, 1983","24.260","24.260","24.260","24.260","0.00%"
"Aug 15, 1983","24.260","24.260","24.260","24.260","0.00%"
"Aug 12, 1983","24.260","24.260","24.260","24.260","0.17%"
"Aug 11, 1983","24.220","24.220","24.220","24.220","0.00%"
"Aug 10, 1983","24.220","24.220","24.220","24.220","0.00%"
"Aug 09, 1983","24.220","24.220","24.220","24.220","0.00%"
"Aug 08, 1983","24.220","24.220","24.220","24.220","0.00%"
"Aug 05, 1983","24.220","24.220","24.220","24.220","0.17%"
"Aug 04, 1983","24.180","24.180","24.180","24.180","0.00%"
"Aug 03, 1983","24.180","24.180","24.180","24.180","0.00%"
"Aug 02, 1983","24.180","24.180","24.180","24.180","0.00%"
"Aug 01, 1983","24.180","24.180","24.180","24.180","0.00%"
"Jul 29, 1983","24.180","24.180","24.180","24.180","0.00%"
"Jul 28, 1983","24.180","24.180","24.180","24.180","0.00%"
"Jul 27, 1983","24.180","24.180","24.180","24.180","0.00%"
"Jul 26, 1983","24.180","24.180","24.180","24.180","0.00%"
"Jul 25, 1983","24.180","24.180","24.180","24.180","0.00%"
"Jul 22, 1983","24.180","24.180","24.180","24.180","-0.11%"
"Jul 21, 1983","24.207","24.207","24.207","24.207","0.00%"
